s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
13.0992222,5.2200433,-2.5790373,2.5159734,-0.5336941,3.0718156,-1.0897814,0.6949,0.5647
13.1492192,5.1902446,-2.6191384,2.4889762,-0.5465011,3.0540267,-1.0446869,0.7005,0.5772
13.1992163,5.1592817,-2.6585115,2.4613332,-0.5573536,3.0368762,-0.9916462,0.7061,0.5897
13.2492133,5.1272742,-2.6969551,2.4331631,-0.5690069,3.0205063,-0.9307498,0.7105,0.6013
13.2992103,5.0942330,-2.7344195,2.4044319,-0.5814081,3.0050605,-0.8637868,0.7135,0.6119
13.3492074,5.0601573,-2.7708674,2.3750973,-0.5943161,2.9906546,-0.8168277,0.7165,0.6226
13.3992044,5.0248524,-2.8064502,2.3450443,-0.6049074,2.9769678,-0.7602795,0.7195,0.6332
13.4492014,4.9885461,-2.8408898,2.3144882,-0.6164037,2.9641717,-0.6940792,0.7211,0.6471
13.4991984,4.9512610,-2.8741358,2.2833899,-0.6287463,2.9524413,-0.6181788,0.7213,0.6648
13.5491955,4.9130199,-2.9061378,2.2517123,-0.6418630,2.9419544,-0.5550018,0.7215,0.6825
13.5991925,4.8735690,-2.9370562,2.2192527,-0.6532223,2.9325073,-0.4813801,0.7216,0.7001
13.6491895,4.8331779,-2.9666302,2.1862502,-0.6653956,2.9242886,-0.3947086,0.6891,0.6954
13.6991866,4.7919078,-2.9947874,2.1526802,-0.6785702,2.9175324,-0.2945970,0.6236,0.6682
13.7491836,4.7497936,-3.0214763,2.1184983,-0.6926592,2.9124796,-0.2655041,0.5582,0.6411
13.7991806,4.7065744,-3.0468153,2.0836129,-0.6982114,2.9079182,-0.2453260,0.4928,0.6139
13.8491777,4.6625137,-3.0706175,2.0485411,-0.7025777,2.9036972,-0.2132161,0.4438,0.5771
13.8991747,4.6177429,-3.0928073,2.0132992,-0.7081260,2.9000236,-0.1683150,0.4063,0.5335
