# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
47.4416826,29.2001307,-23.4945336,-2.2500626,0.0008625,10.3131831,-7.8375564,0.1812,1.8485
47.9410688,29.5880682,-23.8076063,-2.2494967,0.0014045,9.9264199,-7.6377034,0.1785,1.8513
48.4404549,29.9781574,-24.1219637,-2.2486590,0.0020380,9.5344369,-7.3313110,0.1758,1.8540
48.9398410,30.3660834,-24.4338599,-2.2471221,0.0041255,9.1423835,-7.0632891,0.1770,1.8505
49.4392272,30.7568394,-24.7467091,-2.2445455,0.0061595,8.7480603,-6.7868131,0.1800,1.8441
49.9386133,31.1466040,-25.0567846,-2.2408608,0.0087730,8.3516512,-6.5440246,0.1841,1.8378
50.4379994,31.5389284,-25.3661052,-2.2358025,0.0114474,7.9507288,-6.4938837,0.1902,1.8319
50.9373856,31.9335356,-25.6736105,-2.2297264,0.0113473,7.5318110,-6.4948419,0.1963,1.8260
51.4367717,32.3291225,-25.9783392,-2.2249037,0.0080109,7.0881104,-6.6052140,0.1969,1.8254
51.9361578,32.7269022,-26.2822222,-2.2216727,0.0058485,6.6063761,-6.0950978,0.1975,1.8248
52.4355440,33.1270589,-26.5854420,-2.2158328,0.0175214,6.1283432,-5.6801378,0.1918,1.8300
52.9349301,33.5265815,-26.8826922,-2.2040355,0.0300857,5.6465410,-4.4301613,0.1821,1.8390
53.4343162,33.9356922,-27.1766723,-2.1794657,0.0772244,5.2401053,-2.9479351,0.1750,1.8458
53.9337024,34.3516967,-27.4516280,-2.1245935,0.1445544,4.9512006,-1.8599852,0.1750,1.8465
54.4330885,34.7872470,-27.6962585,-2.0355807,0.2027816,4.7599040,-1.0108746,0.1790,1.8431
54.9324746,35.2468923,-27.8961661,-1.9225032,0.2505294,4.6526393,-0.4255749,0.2527,1.7701
55.4318608,35.7240757,-28.0358719,-1.7854306,0.2827255,4.6067342,-0.4255749,0.3311,1.6925
55.9312469,36.2236177,-28.1088099,-1.6475431,0.2661750,4.5603671,0.0473224,0.5229,1.5020
56.4306330,36.7251643,-28.1138896,-1.5152975,0.2484820,4.5655462,0.4025904,0.7400,1.2846
56.9300192,37.2253105,-28.0571021,-1.4054106,0.1855366,4.6093718,1.6319704,1.0203,0.9994
57.4294053,37.7140590,-27.9554953,-1.3345487,0.0744140,4.7829149,-2.0841126,1.3389,0.6738
57.9287914,38.1740761,-27.8456174,-1.3458465,0.0342050,4.5601229,-1.0172248,1.6725,0.3342
58.4281776,38.6569951,-27.7158556,-1.2508188,0.2719792,4.4473301,-0.5722168,1.8312,0.1750
58.9275637,39.1084632,-27.5307546,-1.1100927,0.3026441,4.3826055,-0.4890065,1.6893,0.3155
59.4269498,39.5420858,-27.2717463,-0.9552818,0.2987129,4.3265257,-0.7389090,1.3044,0.6914
59.9263360,39.9310103,-26.9499292,-0.8025866,0.3126480,4.2403801,-0.7028309,0.9231,1.0670
60.4257221,40.2628239,-26.5731523,-0.6406467,0.3266229,4.1567842,-0.3396974,0.6218,1.3634
60.9251082,40.5275099,-26.1481472,-0.4710456,0.3542002,4.1157715,-0.3396974,0.3807,1.6004
61.4244944,40.7130550,-25.6850107,-0.2916105,0.3530881,4.0743459,-0.1942594,0.2729,1.7058
61.9238805,40.8143429,-25.1962788,-0.1178610,0.3439361,4.0504658,0.0282879,0.1900,1.7868
62.4232666,40.8314412,-24.6999812,0.0448867,0.2995512,4.0539520,0.7474487,0.1812,1.7950
62.9226528,40.7740613,-24.2030929,0.1803194,0.2429694,4.1450040,1.4809894,0.1790,1.7964
63.4220389,40.6577894,-23.7190181,0.2849148,0.1708819,4.3197487,2.4371019,0.1925,1.7818
63.9214250,40.4997888,-23.2441397,0.3511529,0.0950503,4.5928574,3.5719618,0.2051,1.7682
64.4208112,40.3191171,-22.7783271,0.3857050,0.0542633,4.9660764,4.1672061,0.2158,1.7569
64.9201973,40.1257778,-22.3176123,0.4070449,0.0312978,5.3687992,4.5198513,0.2254,1.7469
65.4195834,39.9252655,-21.8602630,0.4181476,0.0169113,5.7739334,4.6314511,0.2316,1.7409
65.9189696,39.7208616,-21.4047069,0.4247819,0.0097003,6.1614992,4.5386884,0.2376,1.7351
66.4183557,39.5140307,-20.9496480,0.4277464,0.0014476,6.5189867,4.4477837,0.2418,1.7306
66.9177418,39.3071869,-20.4953819,0.4259988,-0.0084140,6.8512416,4.3586996,0.2461,1.7260
67.4171280,39.1018243,-20.0392959,0.4193303,-0.0185201,7.1619033,4.0214490,0.2562,1.7201
67.9165141,38.9010568,-19.5820982,0.4072856,-0.0297349,7.4370270,3.2462346,0.2664,1.7142
68.4159002,38.7069760,-19.1216605,0.3895963,-0.0410664,7.6519030,2.4213335,0.2740,1.7083
68.9152864,38.5222393,-18.6569821,0.3662645,-0.0523288,7.8083277,1.5868567,0.2811,1.7023
69.4146725,38.3501819,-18.1889002,0.3372560,-0.0641021,7.9091649,-2.2152518,0.2798,1.7055
69.9140586,38.1924525,-17.7134923,0.3026110,-0.0742008,7.7680343,-2.2286163,0.2744,1.7132
70.4134448,38.0531797,-17.2350126,0.2629913,-0.0849470,7.6234164,-1.8845120,0.2646,1.7267
70.9128309,37.9336299,-16.7484548,0.2182170,-0.0932382,7.4989518,-1.5314300,0.2511,1.7451
71.4122170,37.8374118,-16.2595022,0.1696798,-0.1017387,7.3962645,-1.3287506,0.2357,1.7646
71.9116032,37.7657416,-15.7637114,0.1169985,-0.1075668,7.3059982,-1.1458034,0.2182,1.7855
72.4109893,37.7210589,-15.2672897,0.0620866,-0.1129866,7.2272549,-1.0666558,0.2009,1.8055
72.9103754,37.7043548,-14.7665495,0.0043444,-0.1164684,7.1531718,-1.0059456,0.1839,1.8244
73.4097616,37.7167622,-14.2683963,-0.0544079,-0.1196097,7.0825953,-1.0059456,0.1750,1.8369
73.9091477,37.7591102,-13.7688462,-0.1145826,-0.1183796,7.0113084,-0.8051549,0.1750,1.8422
74.4085338,37.8303308,-13.2765877,-0.1724571,-0.1144189,6.9537241,-0.5023156,0.1848,1.8370
74.9079200,37.9303269,-12.7854277,-0.2289266,-0.1105947,6.9175560,-0.2518546,0.2018,1.8241
