41.4664060,-6.6892360,10.7412059
41.6138393,-6.5542771,10.7840050
41.7631332,-6.4210019,10.8286040
41.9138825,-6.2896869,10.8749894
42.0661969,-6.1601424,10.9233783
42.2201291,-6.0322366,10.9738712
42.3752583,-5.9062227,11.0263209
42.5318467,-5.7817879,11.0781045
42.6897465,-5.6589545,11.1292347
42.8487536,-5.5377785,11.1797238
43.0090020,-5.4180539,11.2295837
43.1702906,-5.2998271,11.2788259
43.3326001,-5.1830046,11.3274616
43.4958986,-5.0675013,11.3755018
43.6600534,-4.9533014,11.4229571
43.8250656,-4.8402927,11.4698378
43.9908310,-4.7284346,11.5161540
44.1573411,-4.6176201,11.5619153
44.3244756,-4.5078158,11.6071313
44.4922155,-4.3989201,11.6518114
44.6605279,-4.2908406,11.6959644
44.8292307,-4.1835797,11.7395993
44.9984883,-4.0769196,11.7827245
45.1680696,-3.9708934,11.8253484
45.3378833,-3.8654452,11.8674792
45.5081624,-3.7603200,11.9091249
45.6785160,-3.6556495,11.9502931
45.8490585,-3.5512557,11.9909915
46.0198405,-3.4470044,12.0312275
46.1905058,-3.3430010,12.0710082
46.3613513,-3.2389435,12.1103408
46.5321556,-3.1348358,12.1492320
46.7026907,-3.0306883,12.1876888
46.8733228,-2.9261513,12.2257175
47.0436582,-2.8213412,12.2633248
47.2135652,-2.7162173,12.3005168
47.3834595,-2.6104008,12.3372998
47.5528360,-2.5040860,12.3736796
47.7216438,-2.3971893,12.4096624
47.8902653,-2.2893512,12.4452537
48.0581949,-2.1807792,12.4804593
48.2254023,-2.0713827,12.5152847
48.3922399,-1.9608176,12.5497353
48.5582265,-1.8492905,12.5838164
48.7233141,-1.7367282,12.6175331
48.8878519,-1.6227820,12.6508907
49.0513822,-1.5076591,12.6838941
49.2138476,-1.3912972,12.7165481
49.3755133,-1.2733984,12.7451968
49.5360470,-1.1540960,12.7676267
49.6953394,-1.0333688,12.6669816
49.8535515,-0.9109883,12.5550038
50.0105103,-0.7869778,12.4459220
50.1660367,-0.6613731,12.3397075
50.3201769,-0.5340292,12.2363419
50.4729306,-0.4048319,12.1358488
50.6240398,-0.2738853,12.0382623
50.7734414,-0.1411323,11.9436233
50.9212872,-0.0063143,11.8520788
51.0672498,0.1303982,11.7637462
51.2112537,0.2690591,11.6787552
