s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
9.2333794,7.1057909,6.8366838,0.8015402,0.3871291,3.7238618,0.3535401,0.6034,0.8421
9.2832895,7.0697398,6.8709235,0.8207865,0.3871632,3.7285972,0.3386956,0.6168,0.8508
9.3331997,7.0328345,6.9046439,0.8401243,0.3854821,3.7331281,0.3483569,0.6275,0.8572
9.3831098,6.9951373,6.9377755,0.8593886,0.3822910,3.7377826,0.3788371,0.6360,0.8617
9.4330200,6.9569757,6.9700412,0.8784260,0.3796912,3.7428378,0.4000435,0.6446,0.8662
9.4829302,6.9183899,7.0014325,0.8972610,0.3777080,3.7481685,0.4119413,0.6532,0.8707
9.5328403,6.8793949,7.0319596,0.9159305,0.3762690,3.7536498,0.4158609,0.6625,0.8741
9.5827505,6.8391044,7.0622983,0.9347873,0.3715454,3.7591752,0.4661596,0.6830,0.8625
9.6326606,6.7984970,7.0917030,0.9533067,0.3672900,3.7653593,0.5082715,0.7035,0.8508
9.6825708,6.7576175,7.1201756,0.9715089,0.3635316,3.7720905,0.5420955,0.7240,0.8392
9.7324809,6.7165106,7.1477180,0.9894150,0.3603002,3.7792564,0.5674923,0.7445,0.8275
9.7823911,6.6743722,7.1748694,1.0073543,0.3543014,3.7867434,0.6319665,0.7709,0.8172
9.8323013,6.6315855,7.2013732,1.0249905,0.3465118,3.7950638,0.7205398,0.8007,0.8077
9.8822114,6.5886971,7.2269201,1.0420968,0.3388292,3.8045280,0.8053770,0.8305,0.7982
9.9321216,6.5457529,7.2515298,1.0586803,0.3312723,3.8150788,0.8865143,0.8603,0.7887
9.9820317,6.5022024,7.2755446,1.0750020,0.3273278,3.8266589,0.9131853,0.8919,0.7843
10.0319419,6.4576548,7.2991644,1.0915495,0.3289217,3.8385509,0.8580351,0.9273,0.7910
10.0818521,6.4131247,7.3218413,1.1080133,0.3298929,3.8496912,0.8137513,0.9627,0.7977
10.1317622,6.3686098,7.3435979,1.1243696,0.3302261,3.8602268,0.7803609,0.9981,0.8044
10.1816724,6.3237254,7.3646323,1.1407473,0.3319585,3.8703032,0.7271250,1.0262,0.8042
10.2315825,6.2777939,7.3852342,1.1576329,0.3388264,3.8796687,0.5982021,0.9808,0.7344
10.2814927,6.2318591,7.4049071,1.1747259,0.3452160,3.8873567,0.4802155,0.9354,0.6645
10.3314029,6.1859091,7.4236584,1.1920063,0.3510783,3.8935173,0.3738357,0.8900,0.5946
10.3813130,6.1396085,7.4416182,1.2095789,0.3567668,3.8983065,0.2735399,0.8446,0.5247
10.4312232,6.0924784,7.4589400,1.2276506,0.3629671,3.9018070,0.1688575,0.8315,0.4976
10.4811333,6.0453030,7.4753117,1.2459217,0.3687445,3.9039664,0.0743480,0.8203,0.4728
10.5310435,5.9980760,7.4907356,1.2643758,0.3740618,3.9049168,-0.0096171,0.8090,0.4481
10.5809536,5.9504578,7.5053129,1.2830861,0.3749137,3.9047939,-0.0222291,0.7977,0.4233
