# x_m,y_m,w_tr_right_m,w_tr_left_m
52.5671,-69.1411,1.1207,1.1207
52.6370,-68.5818,1.1273,1.1273
52.7069,-68.0225,1.1273,1.1273
52.7768,-67.4633,1.1273,1.1273
52.8467,-66.9040,1.1273,1.1273
52.9166,-66.3447,1.1273,1.1273
52.9866,-65.7854,1.1207,1.1207
53.0565,-65.2261,1.1207,1.1207
53.1264,-64.6669,1.1207,1.1207
53.1963,-64.1076,1.1207,1.1207
53.2662,-63.5483,1.1186,1.1186
53.3361,-62.9890,1.1186,1.1186
53.4060,-62.4297,1.1186,1.1186
53.4759,-61.8705,1.1186,1.1186
53.5458,-61.3112,1.1186,1.1186
53.6157,-60.7519,1.1186,1.1186
53.6857,-60.1926,1.1186,1.1186
53.7556,-59.6333,1.1186,1.1186
53.8255,-59.0741,1.1186,1.1186
53.9653,-58.5148,1.1186,1.1186
54.0352,-57.9555,1.1186,1.1186
54.1051,-57.3962,1.1186,1.1186
54.1051,-56.8369,1.0853,1.0853
54.1750,-56.2777,1.1186,1.1186
54.1051,-55.7184,1.0487,1.0487
54.0352,-55.1591,1.0393,1.0393
53.8255,-54.5998,1.1054,1.1054
53.3361,-54.0405,1.1381,1.1381
52.7768,-53.6211,1.1273,1.1273
52.2175,-53.2715,1.1273,1.1273
51.6583,-52.9220,1.1273,1.1273
51.0990,-52.5724,1.1273,1.1273
50.5397,-52.2229,1.1273,1.1273
49.9804,-51.8733,1.1273,1.1273
49.4211,-51.5238,1.1273,1.1273
48.8619,-51.1742,1.0920,1.0920
48.3026,-50.6849,1.1381,1.1381
47.7433,-50.1955,1.1381,1.1381
47.2539,-49.6362,1.1273,1.1273
46.9044,-49.0769,1.1273,1.1273
46.5548,-48.5177,1.1273,1.1273
46.2752,-47.9584,1.1273,1.1273
46.0655,-47.3991,1.1294,1.1294
45.8557,-46.8398,1.1273,1.1273
45.5761,-46.2805,1.1054,1.1054
45.2965,-45.7213,1.0943,1.0943
45.0168,-45.1620,1.1054,1.1054
44.5974,-44.6027,1.0920,1.0920
44.1080,-44.0434,1.1381,1.1381
43.5487,-43.5540,1.1381,1.1381
42.9894,-43.1346,1.1273,1.1273
42.4301,-42.7151,1.1054,1.1054
41.8709,-42.4355,1.0648,1.0648
41.3116,-42.2258,1.0853,1.0853
40.7523,-42.0859,1.0853,1.0853
40.1930,-42.0160,1.0579,1.0579
39.6337,-41.8762,1.1186,1.1186
39.0745,-41.8063,1.1186,1.1186
38.5152,-41.7364,1.1186,1.1186
37.9559,-41.6665,1.1186,1.1186
37.3966,-41.5966,1.1207,1.1207
36.8373,-41.5267,1.1273,1.1273
36.2781,-41.4567,1.1186,1.1186
35.7188,-41.4567,1.1186,1.1186
35.1595,-41.3868,1.1186,1.1186
34.6002,-41.3169,1.1207,1.1207
34.0409,-41.2470,1.1207,1.1207
33.4817,-41.2470,1.1186,1.1186
32.9224,-41.1771,1.1186,1.1186
32.3631,-41.1072,1.1207,1.1207
31.8038,-41.0373,1.1186,1.1186
31.2445,-40.9674,1.1186,1.1186
30.6853,-40.8975,1.1207,1.1207
30.1260,-40.7576,1.1054,1.1054
29.5667,-40.5479,1.0943,1.0943
29.0074,-40.3382,1.1273,1.1273
28.4481,-39.9886,1.0920,1.0920
27.9588,-39.4294,1.1273,1.1273
27.6092,-38.8701,1.1273,1.1273
27.3995,-38.3108,1.1054,1.1054
27.1898,-37.7515,1.1294,1.1294
26.9800,-37.1922,1.1054,1.1054
26.8402,-36.6330,1.1294,1.1294
26.6305,-36.0737,1.0853,1.0853
26.4907,-35.5144,1.0853,1.0853
26.3508,-34.9551,1.1054,1.1054
26.1411,-34.3958,1.0943,1.0943
25.8615,-33.8366,1.0648,1.0648
25.5818,-33.2773,1.1054,1.1054
25.1624,-32.7180,1.1381,1.1381
24.6031,-32.1587,1.1381,1.1381
24.0438,-31.6693,1.0920,1.0920
23.4845,-31.2499,1.1054,1.1054
22.9253,-30.9003,1.1273,1.1273
22.3660,-30.6207,1.1273,1.1273
21.8067,-30.4110,1.0943,1.0943
21.2474,-30.1313,1.1273,1.1273
20.6881,-29.8517,1.1273,1.1273
20.1289,-29.5720,1.1273,1.1273
19.5696,-29.2924,1.1273,1.1273
19.0103,-29.0128,1.1273,1.1273
18.4510,-28.6632,1.1273,1.1273
17.8917,-28.3836,1.1054,1.1054
17.3325,-28.0340,1.1273,1.1273
16.7732,-27.6845,1.1273,1.1273
16.2139,-27.3349,1.1273,1.1273
15.6546,-26.9854,1.1273,1.1273
15.0953,-26.7057,1.1294,1.1294
14.5361,-26.4960,1.1054,1.1054
