# x_m,y_m,w_tr_right_m,w_tr_left_m
26.4674,1.6735,1.0232,1.0232
25.8203,1.8352,0.9774,0.9774
25.1731,2.0779,1.0006,1.0006
24.5260,2.4015,1.0135,1.0135
23.8789,2.7250,0.9874,0.9874
23.2318,3.2104,1.0135,1.0135
22.5847,3.7766,1.0135,1.0135
22.0184,4.4237,0.9874,0.9874
21.5331,5.0708,0.9874,0.9874
21.1286,5.7180,1.0135,1.0135
20.7242,6.3651,1.0135,1.0135
20.2388,7.0122,1.0296,1.0296
19.7535,7.6593,1.0296,1.0296
19.2682,8.3064,1.0135,1.0135
18.7828,8.9536,1.0135,1.0135
18.2975,9.6007,1.0135,1.0135
17.8121,10.2478,1.0135,1.0135
17.3268,10.8949,1.0135,1.0135
16.7606,11.5420,0.9874,0.9874
16.2752,12.1892,1.0135,1.0135
15.7899,12.8363,1.0296,1.0296
15.2237,13.4834,0.9874,0.9874
14.7383,14.1305,1.0296,1.0296
14.1721,14.7776,1.0296,1.0296
13.6059,15.4248,1.0296,1.0296
12.9587,16.0719,1.0296,1.0296
12.3116,16.3954,0.9774,0.9774
11.6645,16.5572,0.9740,0.9740
11.0174,16.5572,0.9707,0.9707
10.3703,16.4763,0.9044,0.9044
9.7231,16.3954,0.9841,0.9841
9.0760,16.2337,1.0135,1.0135
8.4289,15.9101,0.9774,0.9774
7.7818,15.6674,1.0135,1.0135
7.1347,15.3439,1.0006,1.0006
6.4875,15.1012,1.0135,1.0135
5.8404,14.7776,1.0135,1.0135
5.1933,14.4541,1.0135,1.0135
4.5462,14.1305,0.9774,0.9774
3.8991,13.8878,1.0135,1.0135
3.2519,13.5643,1.0006,1.0006
2.6048,13.3216,1.0135,1.0135
1.9577,12.9981,1.0135,1.0135
1.3106,12.6745,0.9774,0.9774
0.6635,12.4318,1.0135,1.0135
0.0163,12.1083,1.0135,1.0135
-0.6308,11.8656,1.0135,1.0135
-1.2779,11.5420,1.0135,1.0135
-1.9250,11.2185,0.9774,0.9774
-2.5721,10.9758,1.0135,1.0135
-3.2193,10.6522,1.0135,1.0135
-3.8664,10.3287,0.9774,0.9774
-4.5135,10.0860,1.0135,1.0135
-5.1606,9.7625,0.9774,0.9774
-5.8077,9.5198,1.0135,1.0135
-6.4549,9.1962,1.0006,1.0006
-7.1020,8.9536,1.0135,1.0135
-7.7491,8.5491,1.0135,1.0135
-8.3153,7.9020,1.0296,1.0296
-8.5580,7.2549,0.9740,0.9740
