# x_m,y_m,w_tr_right_m,w_tr_left_m
99.4302,42.3670,0.9864,0.9864
98.7830,42.2071,0.9863,0.9863
98.1359,42.0468,0.9875,0.9875
97.4888,41.8861,0.9886,0.9886
96.8417,41.7295,0.9881,0.9881
96.1946,41.5724,0.9888,0.9888
95.5474,41.4146,0.9894,0.9894
94.9003,41.2605,0.9906,0.9906
94.2532,41.1097,0.9930,0.9930
93.6061,40.9588,0.9946,0.9946
92.9590,40.8119,0.9965,0.9965
92.3118,40.6689,0.9987,0.9987
91.6647,40.5213,0.9984,0.9984
91.0176,40.3767,1.0004,1.0004
90.3705,40.2312,0.9999,0.9999
89.7234,40.0889,1.0016,1.0016
89.0762,39.9458,1.0009,1.0009
88.4291,39.8059,1.0023,1.0023
87.7820,39.6653,1.0021,1.0021
87.1349,39.5277,1.0030,1.0030
86.4878,39.3891,1.0027,1.0027
85.8406,39.2499,1.0004,1.0004
85.1935,39.1140,1.0005,1.0005
84.5464,38.9815,0.9994,0.9994
83.8993,38.8496,0.9972,0.9972
83.2522,38.7219,0.9975,0.9975
82.6050,38.5940,0.9974,0.9974
81.9579,38.4662,0.9972,0.9972
81.3108,38.3386,0.9952,0.9952
80.6637,38.2146,0.9950,0.9950
80.0166,38.0942,0.9950,0.9950
79.3694,37.9741,0.9956,0.9956
78.7223,37.8542,0.9936,0.9936
78.0752,37.7346,0.9895,0.9895
77.4281,37.6194,0.9885,0.9885
76.7810,37.5086,0.9915,0.9915
76.1338,37.3974,0.9922,0.9922
75.4867,37.2899,0.9933,0.9933
74.8396,37.1828,0.9953,0.9953
74.1925,37.0754,0.9952,0.9952
73.5454,36.9721,0.9956,0.9956
72.8982,36.8691,0.9959,0.9959
72.2511,36.7657,0.9945,0.9945
71.6040,36.6660,0.9954,0.9954
70.9569,36.5661,0.9938,0.9938
70.3098,36.4698,0.9945,0.9945
69.6626,36.3731,0.9927,0.9927
69.0155,36.2799,0.9933,0.9933
68.3684,36.1860,0.9916,0.9916
67.7213,36.0952,0.9910,0.9910
67.0742,36.0032,0.9885,0.9885
66.4270,35.9138,0.9864,0.9864
65.7799,35.8273,0.9864,0.9864
65.1328,35.7393,0.9838,0.9838
64.4857,35.6536,0.9817,0.9817
63.8386,35.5702,0.9816,0.9816
63.1914,35.4849,0.9791,0.9791
62.5443,35.4012,0.9766,0.9766
61.8972,35.3192,0.9753,0.9753
61.2501,35.2357,0.9749,0.9749
60.6030,35.1509,0.9716,0.9716
59.9558,35.0680,0.9687,0.9687
59.3087,34.9871,0.9655,0.9655
58.6616,34.9082,0.9653,0.9653
58.0145,34.8313,0.9680,0.9680
57.3674,34.7563,0.9696,0.9696
56.7202,34.6786,0.9700,0.9700
56.0731,34.6016,0.9712,0.9712
55.4260,34.5251,0.9742,0.9742
54.7789,34.4491,0.9787,0.9787
54.1318,34.3734,0.9837,0.9837
53.4846,34.2981,0.9889,0.9889
52.8375,34.2229,0.9929,0.9929
52.1904,34.1512,0.9954,0.9954
51.5366,34.0982,0.9995,0.9995
50.8620,34.0603,1.0033,1.0033
50.1647,34.0295,1.0047,1.0047
49.4425,33.9986,1.0054,1.0054
48.7105,33.9610,1.0064,1.0064
47.9826,33.9106,1.0091,1.0091
47.2682,33.8419,1.0094,1.0094
46.5835,33.7498,1.0106,1.0106
45.9355,33.6301,1.0116,1.0116
45.3380,33.4789,1.0117,1.0117
44.7990,33.2930,1.0117,1.0117
44.3254,33.0697,1.0116,1.0116
43.9228,32.8070,1.0120,1.0120
43.5993,32.5033,1.0119,1.0119
43.3536,32.1577,1.0111,1.0111
43.1916,31.7698,1.0098,1.0098
43.1132,31.3444,1.0085,1.0085
43.1175,30.8792,1.0077,1.0077
43.2023,30.3754,1.0067,1.0067
43.3645,29.8350,1.0067,1.0067
43.6065,29.2608,1.0106,1.0106
43.9241,28.6558,1.0114,1.0114
44.3173,28.0237,1.0121,1.0121
44.7855,27.3689,1.0122,1.0122
45.3191,26.6829,1.0152,1.0152
45.8949,25.9659,1.0143,1.0143
46.4897,25.2286,1.0152,1.0152
47.0802,24.4862,1.0162,1.0162
47.6432,23.7504,1.0123,1.0123
48.1556,23.0409,1.0125,1.0125
48.5940,22.3644,1.0102,1.0102
48.9444,21.7127,1.0093,1.0093
49.2092,21.0854,1.0075,1.0075
49.3885,20.4861,1.0055,1.0055
49.4885,19.9085,1.0045,1.0045
49.4975,19.3605,1.0045,1.0045
49.4153,18.8529,1.0033,1.0033
49.2514,18.3953,1.0037,1.0037
49.0084,17.9963,1.0022,1.0022
48.6975,17.6626,1.0002,1.0002
48.3293,17.4002,0.9994,0.9994
47.9131,17.2134,0.9984,0.9984
47.4608,17.1054,0.9983,0.9983
46.9767,17.0778,0.9980,0.9980
46.4579,17.1312,0.9982,0.9982
45.9187,17.2682,0.9996,0.9996
45.3618,17.4954,1.0012,1.0012
44.7944,17.8112,1.0047,1.0047
44.2247,18.2043,1.0068,1.0068
43.6619,18.6657,1.0096,1.0096
43.1165,19.1812,1.0116,1.0116
42.5907,19.7390,1.0099,1.0099
42.0895,20.3255,1.0056,1.0056
41.6021,20.9419,1.0033,1.0033
41.0985,21.5651,1.0064,1.0064
40.5689,22.1856,1.0052,1.0052
40.0152,22.7950,1.0085,1.0085
39.4441,23.3798,1.0084,1.0084
38.8693,23.9240,1.0080,1.0080
38.2954,24.4168,1.0109,1.0109
37.7306,24.8403,1.0085,1.0085
37.1821,25.1851,1.0104,1.0104
36.6560,25.4391,1.0092,1.0092
36.1606,25.5958,1.0086,1.0086
35.6955,25.6505,1.0082,1.0082
35.2681,25.6146,1.0081,1.0081
34.8955,25.4920,1.0075,1.0075
34.5920,25.2846,1.0070,1.0070
34.3600,24.9955,1.0053,1.0053
