s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
9.0818497,4.9349027,1.6998239,-2.8803768,-0.5372103,3.1735439,-0.7250147,0.4929,0.5689
9.1317500,4.9468922,1.6524772,-2.9068635,-0.5476035,3.1621233,-0.6397910,0.5040,0.5573
9.1816502,4.9578404,1.6037368,-2.9345138,-0.5595719,3.1520108,-0.5369827,0.5151,0.5457
9.2315505,4.9676070,1.5536821,-2.9633879,-0.5729020,3.1434982,-0.4854019,0.5262,0.5341
9.2814508,4.9757489,1.5044220,-2.9922539,-0.5808712,3.1357834,-0.4605149,0.5343,0.5274
9.3313511,4.9823689,1.4556894,-3.0209401,-0.5860476,3.1284466,-0.4113572,0.5397,0.5252
9.3812513,4.9876486,1.4060526,-3.0503718,-0.5934755,3.1218784,-0.3393721,0.5451,0.5230
9.4311516,4.9914971,1.3555984,-3.0806340,-0.6028870,3.1164491,-0.2942581,0.5505,0.5208
9.4810519,4.9937950,1.3053728,-3.1111734,-0.6093138,3.1117339,-0.2937988,0.5538,0.5139
9.5309521,4.9945539,1.2560920,-3.1412211,-0.6103421,3.1070189,-0.2866795,0.5553,0.5031
9.5808524,4.9938150,1.2063174,3.1115067,-0.6136479,3.1024113,-0.2499400,0.5569,0.4923
9.6307527,4.9915281,1.1561350,3.0805523,-0.6190173,3.0983886,-0.1921291,0.5585,0.4815
9.6806530,4.9876430,1.1056307,3.0490196,-0.6262501,3.0952927,-0.1921291,0.5584,0.4693
9.7305532,4.9823219,1.0565574,3.0181714,-0.6237721,3.0921938,-0.1560426,0.5560,0.4551
9.7804535,4.9754444,1.0073635,2.9872121,-0.6230231,3.0896746,-0.1388660,0.5536,0.4408
9.8303538,4.9669906,0.9581019,2.9560529,-0.6240300,3.0874310,-0.1395520,0.5511,0.4266
9.8802541,4.9569427,0.9088489,2.9246236,-0.6266629,3.0851747,-0.1556425,0.5494,0.4144
9.9301543,4.9454080,0.8601708,2.8932288,-0.6259142,3.0826563,-0.1384820,0.5542,0.4219
9.9800546,4.9324689,0.8122731,2.8623162,-0.6204049,3.0804138,-0.0772770,0.5591,0.4295
10.0299549,4.9179950,0.7645892,2.8315051,-0.6163821,3.0791617,-0.0341963,0.5639,0.4371
10.0798551,4.9019960,0.7171826,2.8007350,-0.6137851,3.0786075,-0.0074105,0.5688,0.4446
10.1297554,4.8844813,0.6701173,2.7699469,-0.6125538,3.0784874,0.0047278,0.5798,0.4456
10.1796557,4.8657005,0.6240155,2.7396133,-0.6045450,3.0785640,0.0803329,0.5938,0.4433
10.2295560,4.8455475,0.5785147,2.7097553,-0.5956156,3.0798659,0.1600255,0.6078,0.4410
10.2794562,4.8239935,0.5335081,2.6802275,-0.5880013,3.0824575,0.2225405,0.6217,0.4387
10.3293565,4.8010702,0.4890453,2.6509754,-0.5816956,3.0860580,0.2690898,0.6341,0.4362
10.3792568,4.7768218,0.4451967,2.6219589,-0.5762738,3.0904060,0.3047115,0.6393,0.4325
10.4291571,4.7514830,0.4023331,2.5935460,-0.5651397,3.0953222,0.3932526,0.6445,0.4288
10.4790573,4.7249078,0.3601377,2.5656152,-0.5552478,3.1016554,0.4654484,0.6497,0.4250
10.5289576,4.6971419,0.3186474,2.5381150,-0.5466174,3.1091347,0.5221526,0.6549,0.4213
10.5788579,4.6682312,0.2778991,2.5109929,-0.5392641,3.1175037,0.5640880,0.6535,0.4263
10.6287581,4.6382246,0.2379336,2.4842003,-0.5329550,3.1265198,0.5942728,0.6483,0.4360
10.6786584,4.6071727,0.1987921,2.4577185,-0.5272746,3.1359902,0.6173377,0.6432,0.4458
10.7285587,4.5751143,0.1604986,2.4315015,-0.5228123,3.1457980,0.6277757,0.6380,0.4556
10.7784590,4.5420955,0.1230868,2.4054988,-0.5195876,3.1557404,0.6258778,0.6324,0.4661
10.8283592,4.5081622,0.0865904,2.3796590,-0.5176219,3.1656217,0.6118684,0.6228,0.4828
10.8782595,4.4731822,0.0508652,2.3538388,-0.5139854,3.1752520,0.6157000,0.6132,0.4995
10.9281598,4.4372087,0.0159684,2.3282098,-0.5089418,3.1849133,0.6340455,0.6036,0.5162
10.9780601,4.4004607,-0.0179058,2.3028704,-0.5052704,3.1948319,0.6380456,0.5939,0.5329
11.0279603,4.3629968,-0.0507318,2.2777640,-0.5030156,3.2047821,0.6277522,0.5881,0.5553
11.0778606,4.3248753,-0.0824843,2.2528328,-0.5022282,3.2145416,0.6031184,0.5847,0.5815
11.1277609,4.2854447,-0.1136873,2.2276862,-0.4969902,3.2238904,0.6261224,0.5813,0.6077
11.1776612,4.2452793,-0.1438711,2.2028544,-0.4917061,3.2335672,0.6490640,0.5779,0.6340
11.2275614,4.2046327,-0.1728777,2.1784001,-0.4879689,3.2435681,0.6552314,0.5732,0.6587
11.2774617,4.1635793,-0.2006950,2.1542602,-0.4858618,3.2536328,0.6443175,0.5619,0.6763
